strain	clade
a/water/hunan/3/2009|h5n1|CY098845|northern_hemisphere|china|china|water|environment|environment|environment|2009-01-16|2009-01-16	2.3.4
a/chicken/hubei/3002/2007|h5n1|FJ784853|northern_hemisphere|china|china|chicken|chicken|galliforme|avian|2007-01-29|2007-01-29	2.3.4
a/duck/laos/p0050/2007|h5n1|CY034696|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4
a/duck/vietnam/215/2005|h5n1|EU930988|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2005-12-16|2005-12-16	2.3.4
a/goose/yunnan/5979/2006|h5n1|CY030969|northern_hemisphere|china|china|goose|goose|anseriforme|avian|2006-XX-XX|2006	2.3.4
a/duck/hubei/2911/2007|h5n1|FJ784852|northern_hemisphere|china|china|duck|duck|anseriforme|avian|2007-01-29|2007-01-29	2.3.4
a/water/hebei/2/2009|h5n1|CY098774|northern_hemisphere|china|china|water|environment|environment|environment|2009-01-06|2009-01-06	2.3.4
a/duck/yunnan/5310/2006|h5n1|CY030889|northern_hemisphere|china|china|duck|duck|anseriforme|avian|2006-XX-XX|2006	2.3.4
a/chicken/jiangsu/lhwk/2010|h5n1|KP735817|northern_hemisphere|china|china|chicken|chicken|galliforme|avian|2010-12-10|2010-12-10	2.3.4
a/jiangsu/1/2007|h5n1|EU434686|northern_hemisphere|china|china|human|human|human|human|2007-XX-XX|20072.3.4
a/guangdong/2/2006|h5n1|CY098655|northern_hemisphere|china|china|human|human|human|human|2006-06-03|2006-06-03	2.3.4
a/chicken/jiangsu/xz/2010|h5n1|KC631942|northern_hemisphere|china|china|chicken|chicken|galliforme|avian|2010-03-16|2010-03-16	2.3.4
a/chicken/hunan/3157/2006|h5n1|FJ784854|northern_hemisphere|china|china|chicken|chicken|galliforme|avian|2006-11-30|2006-11-30	2.3.4
a/quail/mingalardone/866/2007|h5n1|AB474084|tropical|southeast_asia|myanmar|quail|quail|galliforme|avian|2007-XX-XX|2007	2.3.4
a/chicken/laos/p0001/2007|h5n1|CY040893|tropical|southeast_asia|laos|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.3.4
a/anhui/2/2005|h5n1|DQ371929|northern_hemisphere|china|china|human|human|human|human|2005-11-11|2005-11-11	2.3.4
a/duck/vietnam/38/2007|h5n1|CY029663|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4
a/sichuan/1/2006|h5n1|FJ492881|northern_hemisphere|china|china|human|human|human|human|2006-01-03|2006-01-03	2.3.4
a/duck/hunan/29/2006|h5n1|HM172097|northern_hemisphere|china|china|duck|duck|anseriforme|avian|2006-XX-XX|2006	2.3.4
a/anhui/1/2006|h5n1|CY098668|northern_hemisphere|china|china|human|human|human|human|2006-12-10|2006-12-10	2.3.4
a/fujian/1/2005|h5n1|FJ492882|northern_hemisphere|china|china|human|human|human|human|2005-12-06|2005-12-06	2.3.4
a/chicken/china/k0602/2010|h5n1|KC631946|northern_hemisphere|china|china|chicken|chicken|galliforme|avian|2010-05-27|2010-05-27	2.3.4
a/chicken/hunan/1/2009|h5n1|HM172074|northern_hemisphere|china|china|chicken|chicken|galliforme|avian|2009-XX-XX|2009	2.3.4
a/chicken/mukdahan/niah403901/2007|h5n1|EU919136|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.3.4
a/duck/hubei/49/2005|h5n1|HM172071|northern_hemisphere|china|china|duck|duck|anseriforme|avian|2005-XX-XX|2005	2.3.4
a/xinjiang/1/2009|h5n1|CY098730|northern_hemisphere|china|china|human|human|human|human|2009-01-10|2009-01-10	2.3.4
a/duck/laos/p0117/2007|h5n1|CY040918|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4
a/chicken/hunan/1793/2007|h5n1|FJ784847|northern_hemisphere|china|china|chicken|chicken|galliforme|avian|2007-01-23|2007-01-23	2.3.4
a/duck/vietnam/207/2005|h5n1|EU930932|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2005-12-07|2005-12-07	2.3.4
a/duck/henan/1652/2006|h5n1|FJ784846|northern_hemisphere|china|china|duck|duck|anseriforme|avian|2006-12-30|2006-12-30	2.3.4
a/duck/laos/3295/2006|h5n1|DQ845348|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2006-XX-XX|2006	2.3.4
a/muscovyduck/camau/22/2007|h5n1|JX420190|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2007-XX-XX|2007	2.3.4
a/duck/hunan/689/2006|h5n1|FJ784841|northern_hemisphere|china|china|duck|duck|anseriforme|avian|2006-12-15|2006-12-15	2.3.4
a/duck/soctrang/31/2007|h5n1|JX420126|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4
a/chicken/namdinh/07_32/2007|h5n1|GU050381|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.3.4
a/water/hebei/1/2009|h5n1|CY098766|northern_hemisphere|china|china|water|environment|environment|environment|2009-01-06|2009-01-06	2.3.4
a/chicken/nongkhai/niah400802/2007|h5n1|EF419243|tropical|southeast_asia|thailand|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.3.4
a/chicken/laos/p0169/2007|h5n1|CY034712|tropical|southeast_asia|laos|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.3.4
a/chicken/shanxi/0302/2012|h5n1|KP735816|northern_hemisphere|china|china|chicken|chicken|galliforme|avian|2012-03-04|2012-03-04	2.3.4
a/chicken/laos/xaythiani_26/2006|h5n1|HM006751|tropical|southeast_asia|laos|chicken|chicken|galliforme|avian|2006-XX-XX|2006	2.3.4
a/duck/laos/a0503/2007|h5n1|CY040950|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4
a/duck/hunan/3340/2006|h5n1|FJ784856|northern_hemisphere|china|china|duck|duck|anseriforme|avian|2006-11-30|2006-11-30	2.3.4
a/fujian/1/2007|h5n1|FJ492883|northern_hemisphere|china|china|human|human|human|human|2007-02-25|2007-02-25	2.3.4
a/goose/yunnan/3798/2006|h5n1|CY030905|northern_hemisphere|china|china|goose|goose|anseriforme|avian|2006-XX-XX|2006	2.3.4
a/duck/mongcai/07_58/2007|h5n1|GU050443|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4
a/goose/easternchina/223/2008|h5n1|KC261464|northern_hemisphere|china|china|goose|goose|anseriforme|avian|2008-01-XX|2008-01	2.3.4
a/wildduck/hunan/211/2005|h5n1|EU329186|northern_hemisphere|china|china|wildduck|duck|anseriforme|avian|2005-XX-XX|2005	2.3.4
a/chicken/caobang/07_42/2007|h5n1|GU050397|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.3.4
a/environment/xinjiang/6/2009|h5n1|CY098838|northern_hemisphere|china|china|environment|environment|environment|environment|2009-01-16|2009-01-16	2.3.4
a/chicken/hanoi/45/2007|h5n1|JX420142|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.3.4
a/chicken/laos/p0072/2007|h5n1|CY040904|tropical|southeast_asia|laos|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.3.4
a/turtledove/guangdong/300/2005|h5n1|JX094831|northern_hemisphere|china|china|turtledove|turtle_dove|neoave|avian|2005-11-01|2005-11-01	2.3.4
a/muscovyduck/vietnam/213/2005|h5n1|EU930980|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2005-12-09|2005-12-09	2.3.4
a/swine/jiangsu/2/2009|h5n1|KC683523|northern_hemisphere|china|china|swine|nonhuman_mammal|nonhuman_mammal|nonhuman_mammal|2009-01-XX|2009-01	2.3.4
a/goose/guangdong/08/2005|h5n1|KC784944|northern_hemisphere|china|china|goose|goose|anseriforme|avian|2005-01-XX|2005-01	2.3.4
a/chicken/laos/a0464/2007|h5n1|CY040942|tropical|southeast_asia|laos|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.3.4
a/duck/vietnam/tmu019/2009|h5n1|CY099971|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2009-10-06|2009-10-06	2.3.4.1
a/duck/vietnam/tmu023/2009|h5n1|CY099973|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2009-10-26|2009-10-26	2.3.4.1
a/vietnam/36285/2010|h5n1|KP638560|tropical|southeast_asia|vietnam|human|human|human|human|2010-04-02|2010-04-02	2.3.4.1
a/duck/vietnam/tmu026/2009|h5n1|CY095704|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2009-10-12|2009-10-12	2.3.4.1
a/environment/guizhou/7/2009|h5n1|CY098814|northern_hemisphere|china|china|environment|environment|environment|environment|2009-01-16|2009-01-16	2.3.4.1
a/chicken/laos/lh2/2010|h5n1|CY098304|tropical|southeast_asia|laos|chicken|chicken|galliforme|avian|2010-05-XX|2010-05	2.3.4.1
a/duck/vietnam/tmu020/2009|h5n1|CY099972|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2009-06-16|2009-06-16	2.3.4.1
a/vietnam/ut36236/2010|h5n1|KP638514|tropical|southeast_asia|vietnam|human|human|human|human|2010-02-20|2010-02-20	2.3.4.1
a/duck/vietnam/tmu027/2009|h5n1|CY099975|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2009-10-12|2009-10-12	2.3.4.1
a/duck/vietnam/tmu018/2009|h5n1|CY099970|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2009-10-06|2009-10-06	2.3.4.1
a/duck/vietnam/tmu024/2009|h5n1|CY099974|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2009-12-10|2009-12-10	2.3.4.1
a/hunan/2/2009|h5n1|CY098751|northern_hemisphere|china|china|human|human|human|human|2009-01-23|2009-01-23	2.3.4.1
a/duck/lao/19/2010|h5n1|CY098331|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.1
a/chicken/lao/lh1b/2010|h5n1|CY098302|tropical|southeast_asia|laos|chicken|chicken|galliforme|avian|2010-05-XX|2010-05	2.3.4.1
a/hunan/1/2009|h5n1|CY098723|northern_hemisphere|china|china|human|human|human|human|2009-01-08|2009-01-08	2.3.4.1
a/environment/guizhou/9/2009|h5n1|CY098822|northern_hemisphere|china|china|environment|environment|environment|environment|2009-01-16|2009-01-16	2.3.4.1
a/duck/vietnam/tmu021/2009|h5n1|CY095695|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2009-10-26|2009-10-26	2.3.4.1
a/vietnam/ut36282/2010|h5n1|KP638515|tropical|southeast_asia|vietnam|human|human|human|human|2010-03-27|2010-03-27	2.3.4.1
a/duck/vietnam/tmu029/2009|h5n1|CY099977|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2009-10-12|2009-10-12	2.3.4.1
a/duck/lao/567/2010|h5n1|CY098358|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.1
a/guizhou/1/2009|h5n1|CY098737|northern_hemisphere|china|china|human|human|human|human|2009-01-15|2009-01-15	2.3.4.1
a/vietnam/hn31676dh/2009|h5n1|KP638513|tropical|southeast_asia|vietnam|human|human|human|human|2009-04-16|2009-04-16	2.3.4.1
a/chicken/vietnam/tmu025/2009|h5n1|CY095701|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2009-11-28|2009-11-28	2.3.4.1
a/duck/hue/v6/2010|h5n1|JN935004|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2010-06-XX|2010-06	2.3.4.1
a/duck/vietnam/tmu017/2009|h5n1|CY095692|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2009-01-09|2009-01-09	2.3.4.1
a/duck/vietnam/tmu028/2009|h5n1|CY099976|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2009-10-12|2009-10-12	2.3.4.1
a/chicken/lao/lh1/2010|h5n1|CY098297|tropical|southeast_asia|laos|chicken|chicken|galliforme|avian|2010-05-XX|2010-05	2.3.4.1
a/duck/vietnam/tmu022/2009|h5n1|CY095698|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2009-10-26|2009-10-26	2.3.4.1
a/duck/lao/9/2010|h5n1|CY098325|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.2
a/duck/caobang/43/2007|h5n1|JX420198|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.2
a/chicken/vietnam/tmu008/2008|h5n1|CY099962|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2008-03-01|2008-03-01	2.3.4.2
a/chicken/vietnam/tmu013/2008|h5n1|CY099966|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2008-03-13|2008-03-13	2.3.4.2
a/duck/lao/670/2010|h5n1|CY098366|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.2
a/environment/guizhou/4/2009|h5n1|CY098806|northern_hemisphere|china|china|environment|environment|environment|environment|2009-01-16|2009-01-16	2.3.4.2
a/environment/lao/964/2010|h5n1|CY098398|tropical|southeast_asia|laos|environment|environment|environment|environment|2010-03-XX|2010-03	2.3.4.2
a/chicken/vietnam/tmu011/2008|h5n1|CY099964|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2008-03-17|2008-03-17	2.3.4.2
a/duck/lao/6/2010|h5n1|CY098309|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.2
a/duck/lao/975/2010|h5n1|CY098412|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.2
a/chicken/vietnam/tmu007/2008|h5n1|CY095686|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2008-03-01|2008-03-01	2.3.4.2
a/duck/lao/968/2010|h5n1|CY098405|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.2
a/chicken/yangon/254/2010|h5n1|JQ936687|tropical|southeast_asia|myanmar|chicken|chicken|galliforme|avian|2010-02-XX|2010-02	2.3.4.2
a/chicken/hatay/44/2007|h5n1|JX420174|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.3.4.2
a/duck/lao/7/2010|h5n1|CY098317|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.2
a/environment/guizhou/2/2009|h5n1|CY098798|northern_hemisphere|china|china|environment|environment|environment|environment|2009-01-16|2009-01-16	2.3.4.2
a/muscovyduck/vietnam/tmu012/2008|h5n1|CY099965|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2008-03-20|2008-03-20	2.3.4.2
a/duck/lao/981/2010|h5n1|CY098444|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.2
a/goose/yunnan/6193/2006|h5n1|CY030977|northern_hemisphere|china|china|goose|goose|anseriforme|avian|2006-XX-XX|2006	2.3.4.2
a/duck/lao/959/2010|h5n1|CY098374|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.2
a/muscovyduck/vietnam/tmu014/2008|h5n1|CY099967|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2008-03-13|2008-03-13	2.3.4.2
a/vietnam/hn31432m/2008|h5n1|HM114617|tropical|southeast_asia|vietnam|human|human|human|human|2008-02-21|2008-02-21	2.3.4.2
a/duck/lao/962/2010|h5n1|CY098390|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.2
a/environment/lao/979/2010|h5n1|CY098428|tropical|southeast_asia|laos|environment|environment|environment|environment|2010-03-XX|2010-03	2.3.4.2
a/duck/lao/987/2010|h5n1|CY098460|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.2
a/chicken/yangon/182/2010|h5n1|JQ936703|tropical|southeast_asia|myanmar|chicken|chicken|galliforme|avian|2010-02-XX|2010-02	2.3.4.2
a/muscovyduck/vietnam/tmu003/2008|h5n1|CY099960|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2008-02-27|2008-02-27	2.3.4.2
a/villagechicken/kyaingtong/2433/2007|h5n1|AB478026|tropical|southeast_asia|myanmar|villagechicken|chicken|galliforme|avian|2007-XX-XX|2007	2.3.4.2
a/environment/lao/977/2010|h5n1|CY098420|tropical|southeast_asia|laos|environment|environment|environment|environment|2010-03-XX|2010-03	2.3.4.2
a/duck/lao/980/2010|h5n1|CY098436|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.2
a/duck/lao/961/2010|h5n1|CY098382|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.2
a/vietnam/ut36250_1/2010|h5n1|KP638510|tropical|southeast_asia|vietnam|human|human|human|human|2010-03-05|2010-03-05	2.3.4.2
a/vietnam/ut31604_1/2009|h5n1|KP638511|tropical|southeast_asia|vietnam|human|human|human|human|2009-02-05|2009-02-05	2.3.4.2
a/duck/lao/986/2010|h5n1|CY098452|tropical|southeast_asia|laos|duck|duck|anseriforme|avian|2010-03-XX|2010-03	2.3.4.2
a/duck/vietnam/na72/2007|h5n1|JX021305|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-05-15|2007-05-15	2.3.4.3
a/chicken/vietnam/27309/2009|h5n1|JN055383|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2009-04-29|2009-04-29	2.3.4.3
a/duck/ninhbinh/07_68/2007|h5n1|GU050459|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.3
a/vietnam/ut31244iii/2007|h5n1|HM114569|tropical|southeast_asia|vietnam|human|human|human|human|2007-06-19|2007-06-19	2.3.4.3
a/chicken/vietnam/ncvd_a015/2008|h5n1|KP097922|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2008-XX-XX|2008	2.3.4.3
a/quail/vietnam/tmu010/2008|h5n1|CY099963|tropical|southeast_asia|vietnam|quail|quail|galliforme|avian|2008-03-07|2008-03-07	2.3.4.3
a/vietnam/hn31244/2007|h5n1|HQ215515|tropical|southeast_asia|vietnam|human|human|human|human|2007-XX-XX|2007	2.3.4.3
a/vietnam/hn31388m1/2007|h5n1|HM114585|tropical|southeast_asia|vietnam|human|human|human|human|2007-12-14|2007-12-14	2.3.4.3
a/duck/vietnam/ty114/2007|h5n1|JX241037|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.3
a/vietnam/ut31203a/2007|h5n1|HM114545|tropical|southeast_asia|vietnam|human|human|human|human|2007-05-19|2007-05-19	2.3.4.3
a/chicken/vietnam/27319/2009|h5n1|JN055381|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2009-04-29|2009-04-29	2.3.4.3
a/vietnam/ut31641_2/2008|h5n1|KP638512|tropical|southeast_asia|vietnam|human|human|human|human|2008-12-19|2008-12-19	2.3.4.3
a/chicken/vietnam/18082/2009|h5n1|JN055370|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2009-04-08|2009-04-08	2.3.4.3
a/avian/hongkong/2372/2007|h5n1|GU050333|northern_hemisphere|china|hong_kong|avian|bird|other|avian|2007-XX-XX|2007	2.3.4.3
a/vietnam/hn31242/2007|h5n1|EU294369|tropical|southeast_asia|vietnam|human|human|human|human|2007-XX-XX|2007	2.3.4.3
a/muscovyduck/bacgieng/07_66/2007|h5n1|GU050451|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.3
a/duck/vietnam/50/2007|h5n1|CY029711|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.3
a/chicken/vietnam/27262/2009|h5n1|JN055378|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2009-04-29|2009-04-29	2.3.4.3
a/chicken/vietnam/tmu006/2008|h5n1|CY099961|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2008-03-02|2008-03-02	2.3.4.3
a/duck/namdinh/07_55/2007|h5n1|GU050436|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.3
a/duck/nghean/07_49/2007|h5n1|GU050421|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.3
a/chicken/vietnam/ncvd_185/2008|h5n1|KR732517|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2008-XX-XX|2008	2.3.4.3
a/guangxi/1/2008|h5n1|CY098695|northern_hemisphere|china|china|human|human|human|human|2008-02-12|2008-02-12	2.3.4.3
a/vietnam/ut31413ii/2008|h5n1|HM114609|tropical|southeast_asia|vietnam|human|human|human|human|2008-02-13|2008-02-13	2.3.4.3
a/muscovyduck/vietnam/tmu001/2008|h5n1|CY099958|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2008-02-20|2008-02-20	2.3.4.3
a/chicken/bacgiang/07_74/2007|h5n1|GU050467|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2007-XX-XX|2007	2.3.4.3
a/vietnam/ut31312ii/2007|h5n1|HM114577|tropical|southeast_asia|vietnam|human|human|human|human|2007-07-26|2007-07-26	2.3.4.3
a/duck/vietnam/na114/2007|h5n1|JX021306|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-05-15|2007-05-15	2.3.4.3
a/chicken/vietnam/27306/2009|h5n1|JN055382|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2009-04-29|2009-04-29	2.3.4.3
a/duck/vietnam/ty103/2007|h5n1|JX241035|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.3
a/vietnam/ut31394ii/2008|h5n1|HM114593|tropical|southeast_asia|vietnam|human|human|human|human|2008-01-17|2008-01-17	2.3.4.3
a/duck/phutho/07_92/2007|h5n1|GU052533|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.3
a/duck/vietnam/g12/2008|h5n1|AB593447|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2008-01-XX|2008-01	2.3.4.3
a/muscovyduck/thaibinh/07_90/2007|h5n1|GU050531|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.3
a/duck/phutho/07_48/2007|h5n1|GU050413|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.3
a/chicken/vietnam/27310/2009|h5n1|JN055384|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2009-04-29|2009-04-29	2.3.4.3
a/vietnam/ut31412ii/2008|h5n1|HM114601|tropical|southeast_asia|vietnam|human|human|human|human|2008-02-09|2008-02-09	2.3.4.3
a/muscovyduck/hanam/07_84/2007|h5n1|GU050483|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.3
a/chicken/vietnam/18105/2009|h5n1|JN055366|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2009-04-08|2009-04-08	2.3.4.3
a/muscovyduck/namdinh/07_87/2007|h5n1|GU050507|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.3
a/duck/namdinh/07_91/2007|h5n1|GU050539|tropical|southeast_asia|vietnam|duck|duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.3
a/muscovyduck/sonla/07_85/2007|h5n1|GU050491|tropical|southeast_asia|vietnam|muscovyduck|Muscovy_duck|anseriforme|avian|2007-XX-XX|2007	2.3.4.3
a/vietnam/ut31239/2007|h5n1|HM114553|tropical|southeast_asia|vietnam|human|human|human|human|2007-XX-XX|2007	2.3.4.3
a/avian/hongkong/2065/2007|h5n1|GU050310|northern_hemisphere|china|hong_kong|avian|bird|other|avian|2007-XX-XX|2007	2.3.4.3
a/chicken/vietnam/18106/2009|h5n1|JN055367|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2009-04-08|2009-04-08	2.3.4.3
a/chicken/vietnam/18129/2009|h5n1|JN055363|tropical|southeast_asia|vietnam|chicken|chicken|galliforme|avian|2009-04-08|2009-04-08	2.3.4.3
a/avian/hongkong/0719/2007|h5n1|GU050317|northern_hemisphere|china|hong_kong|avian|bird|other|avian|2007-XX-XX|2007	2.3.4.3
